7789,L,None,None,None,L
7792,L,None,L,None,L
7802,L,L,None,None,None
7810,L,L,L,None,None
7811,L,L,None,None,None
7812,L,L,L,L,None
7815,M,L,None,None,M
7820,L,L,None,L,L
7822,L,None,None,None,L
7826,L,None,None,None,H
7831,L,L,L,None,L
7832,L,None,None,None,L
7833,L,None,L,None,L
7834,L,None,None,None,L
7835,L,None,M,L,L
7839,L,None,None,None,L
7840,L,None,None,None,L
7841,L,L,L,L,L
7842,None,None,L,L,L
7843,None,None,L,L,L
7844,L,M,M,M,L
7845,L,None,L,None,None
7846,L,None,L,None,None
7879,L,L,None,None,L
7882,L,L,H,M,None
7883,L,L,None,None,None
7884,L,None,None,L,None
7888,L,None,None,None,L
7889,None,None,L,L,L
7891,L,L,None,None,None
7894,L,L,None,None,None
7895,L,L,None,None,None
7896,L,L,None,L,L
7899,M,L,M,H,None
7900,M,L,None,None,None
7916,H,H,H,H,H
7920,L,L,L,None,None
7924,L,L,L,None,L
7925,L,L,None,None,L
7926,L,L,None,None,L
7930,L,L,None,None,None
7932,L,L,L,L,None
7934,L,None,None,None,L
7936,L,L,L,None,L
7937,L,L,L,L,None
7938,L,L,L,None,None
7939,L,L,None,None,L
7940,L,L,None,None,None
7943,L,L,L,L,M
7944,L,None,None,None,L
7951,M,L,None,L,L
7976,L,None,L,L,L
7979,L,None,None,None,L
7980,L,None,L,L,L
7981,L,L,L,None,L
7982,L,L,None,None,None
7983,L,None,L,None,L
7984,L,L,L,None,L
7986,L,None,None,None,None
7987,None,L,L,L,L
7988,None,L,L,L,L
7991,L,L,None,None,None
7993,L,None,L,L,L
8008,L,None,L,M,L
8010,L,None,None,None,L
8011,L,L,None,None,L
8012,L,None,L,L,L
8014,L,L,None,None,None
8015,M,L,None,M,M
8016,L,None,None,None,L
8019,L,L,None,None,M
8024,M,None,None,None,L
8025,M,L,H,H,None
8033,L,None,None,None,L
8035,L,None,M,H,M
8042,L,None,None,None,L
8043,L,None,None,None,None
8044,L,L,L,None,L
8045,L,L,L,None,L
8057,H,L,L,L,L
8092,L,L,L,L,L
8093,L,M,L,M,None
8094,L,None,None,None,L
8117,None,None,L,L,None
8118,None,L,L,L,L
8119,L,None,None,None,None
8121,L,None,None,None,L
8125,M,L,None,None,L
8126,L,M,L,L,L
8128,L,L,L,None,L
8131,L,L,L,L,L
8132,None,None,L,L,L
8136,H,None,H,L,M
8137,M,None,M,L,L
8138,L,H,H,M,H
8142,L,L,L,M,None
8143,L,M,L,L,None
8147,L,L,L,L,L
8153,L,L,None,None,L
8154,L,L,L,L,None
8157,L,L,L,L,None
8158,L,None,None,None,L
8167,L,L,L,L,L
8169,L,None,L,None,None
8183,L,None,None,L,L
8188,M,None,None,None,L
8189,L,L,None,None,L
8190,L,None,None,L,L
8191,L,L,None,L,L
8195,L,L,L,None,None
8196,L,M,None,None,None
8197,L,L,L,L,None
8199,L,M,L,L,None
8207,L,None,None,None,L
8225,L,None,None,None,None
8228,L,L,L,None,L
8232,L,L,None,None,L
8235,L,None,L,None,L
8236,L,L,None,None,L
8238,L,M,L,L,None
8239,L,L,None,None,L
8241,None,None,M,None,M
8253,L,None,None,None,None
8254,L,L,L,L,None
8261,L,L,L,None,None
8264,L,L,L,L,None
8266,L,L,L,L,None
8268,L,L,L,L,None
8270,M,None,None,None,M
8275,L,None,L,L,L
8290,H,H,H,M,M
8293,L,L,None,L,None
8302,L,None,None,L,H
8327,None,None,None,None,None
8331,L,L,L,None,M
8335,L,L,L,L,None
8336,L,L,None,None,L
8337,L,None,None,None,L
8338,L,L,L,L,None
8340,L,None,None,None,L
8341,L,L,L,L,L
8360,L,L,None,None,L
8361,L,L,None,None,L
8362,L,L,L,None,L
8363,L,M,L,None,L
8364,L,L,None,None,L
8366,L,L,L,None,L
8368,L,L,None,None,L
8369,L,L,L,L,L
8370,None,None,L,L,L
8371,None,L,None,None,L
8372,L,L,L,L,L
8373,None,L,None,L,L
8375,L,M,H,L,M
8376,L,L,None,None,L
8378,L,L,None,None,M
8379,L,None,None,None,L
8380,L,None,M,L,L
8382,None,L,L,L,L
8383,L,L,L,L,L
8385,L,L,L,M,L
8387,None,L,L,None,L
8391,L,L,L,L,L
8402,L,H,None,None,H
8405,L,L,None,None,L
8410,L,None,None,None,L
8424,L,L,None,None,L
8425,L,L,None,None,None
8426,M,None,None,None,L
8427,L,L,L,None,L
8446,L,L,None,None,L
8447,L,L,None,None,L
8450,H,H,H,None,L
8451,L,L,None,None,L
8454,None,L,None,None,H
8456,L,L,M,None,None
8458,L,L,L,L,L
8459,L,L,None,L,L
8461,L,L,L,L,L
8462,L,None,None,L,L
8463,L,L,None,None,L
8464,L,None,None,None,L
8465,L,M,L,L,M
8477,L,L,L,L,None
8481,M,M,M,M,L
8482,L,None,None,None,L
8484,M,None,L,L,L
8487,L,None,None,None,L
8491,L,None,None,None,L
8492,L,None,None,None,L
8493,L,L,L,L,L
8494,L,None,None,None,L
8495,L,L,None,None,None
8500,L,L,None,None,None
8501,L,None,L,None,L
8502,M,L,L,H,None
8506,None,M,None,M,None
8507,L,L,None,None,L
8511,L,None,L,None,L
8512,L,None,None,None,L
8518,L,L,None,L,L
8521,L,L,None,None,L
8526,L,L,None,L,None
8528,L,None,None,None,L
8529,L,L,None,None,L
8530,L,None,None,L,L
8531,L,L,L,L,L
8532,M,L,None,None,M
8533,L,L,L,L,None
8534,L,None,None,None,None
8535,L,L,L,L,None
8542,L,None,None,None,L
8571,L,M,None,M,L
8574,M,M,M,L,L
8575,L,None,L,None,L
8577,L,None,None,L,None
8578,L,L,L,L,None
8580,L,L,None,None,L
8581,L,L,L,L,None
8582,L,None,None,None,L
8587,L,None,None,None,L
8588,L,None,M,M,L
8591,None,L,L,L,L
8593,L,L,None,None,L
8596,L,None,None,None,L
8600,L,L,L,None,L
8601,L,L,L,L,M
8604,None,None,L,L,None
8605,L,L,None,L,L
8607,L,L,L,None,None
8609,L,L,None,None,L
8610,L,L,L,L,L
8611,L,L,L,H,None
8614,L,None,None,None,L
8617,L,None,None,L,L
8620,L,L,L,L,None
8622,L,None,None,None,L
8623,L,L,None,None,L
8626,H,L,L,L,L
8633,L,L,None,None,L
8636,L,L,L,None,L
8638,L,None,None,None,L
8640,None,L,L,None,L
8641,L,L,L,L,None
8643,L,L,None,None,None
8644,L,L,L,L,None
8645,L,L,None,L,L
8650,L,M,M,L,L
8656,L,None,None,None,L
8665,L,None,None,None,L
8666,None,L,L,L,L
8667,L,L,M,M,L
8670,L,None,None,None,L
8677,L,L,L,L,L
8684,L,None,L,None,L
8685,H,L,None,None,None
8690,L,L,None,None,None
8695,L,None,None,L,L
8711,L,None,L,None,L
8712,L,None,None,None,M
8713,None,None,L,L,None
8714,L,M,L,None,None
8718,L,L,L,L,L
8720,L,L,L,L,L
8724,L,M,L,L,None
8727,L,L,M,L,M
8730,M,None,L,L,H
8738,L,L,None,None,L
8743,L,None,None,None,None
8748,L,L,None,M,M
8753,L,None,None,None,M
8754,M,L,None,L,M
8755,L,M,H,H,L
8765,L,None,None,None,L
8771,None,None,H,M,None
8772,L,None,None,None,L
8773,L,L,M,M,L
8774,H,M,H,H,L
8778,None,None,None,None,None
8781,L,None,None,None,L
8782,None,M,M,L,L
8783,L,L,L,L,None
8784,L,L,None,None,L
8795,L,None,None,None,None
8796,L,L,None,None,None
8798,L,None,None,None,L
8799,L,L,L,L,None
8800,L,None,None,None,L
8804,L,None,L,None,M
8807,None,None,None,None,None
8808,L,L,L,L,L
8809,L,None,None,L,L
8810,None,L,L,L,L
8813,L,None,None,None,L
8814,None,L,None,L,L
8815,None,L,M,None,L
8827,L,L,None,L,L
8830,L,L,L,L,None
8831,None,L,L,L,L
8832,None,M,None,None,L
8833,L,L,L,L,L
8835,L,L,L,L,L
8836,L,None,None,None,None
8838,L,None,None,None,L
8840,L,L,M,L,H
8844,L,L,M,None,None
8848,L,L,L,L,L
8860,L,L,None,None,None
8861,L,L,L,L,L
8864,L,L,L,L,L
8865,L,L,L,L,None
8866,L,L,L,None,L
8869,L,None,L,L,None
8870,L,L,L,L,L
8873,L,None,L,None,L
8874,L,None,None,None,L
8875,L,None,None,None,H
8879,L,None,None,None,L
8880,L,None,None,None,L
8894,H,None,None,None,M
8905,L,None,None,None,None
8906,L,None,L,L,L
8907,L,None,L,None,L
8908,L,L,L,L,None
8910,L,L,L,L,L
8911,None,L,L,L,L
8912,L,L,L,L,L
8914,None,None,L,L,L
8915,L,None,None,None,None
8916,L,L,L,L,L
8917,L,L,L,L,None
8918,L,None,None,None,L
8919,L,None,L,None,L
8920,L,None,None,None,M
8921,L,None,None,None,L
8928,L,L,L,None,L
8933,L,L,L,None,None
8934,L,L,M,L,None
8937,L,None,None,None,L
8938,L,L,None,None,None
8939,L,None,None,None,L
8943,L,L,L,None,L
8946,L,L,L,L,None
8947,L,None,None,None,L
8948,L,None,None,L,None
8949,L,None,None,None,L
8950,L,None,None,None,L
8951,L,L,L,None,L
8952,L,None,H,H,None
8954,L,None,L,None,L
8955,None,M,L,None,L
8957,L,None,None,None,L
8958,L,L,None,None,L
8959,L,L,None,None,L
8961,L,L,None,None,L
8964,L,L,None,None,None
8965,L,L,L,L,None
8966,L,L,L,None,None
8967,L,L,L,L,None
8968,None,L,None,None,L
8969,L,L,L,L,None
8970,L,L,None,None,L
8972,L,L,None,None,L
8973,L,L,None,L,None
8974,None,L,L,None,L
8977,L,L,None,None,None
8978,L,L,None,None,L
8979,H,L,None,None,H
8981,L,None,L,L,None
8982,M,L,L,L,M
8983,L,L,None,None,None
8984,L,None,L,None,L
8985,None,None,L,L,L
8987,L,M,L,L,None
8989,L,L,L,L,None
8998,L,L,None,None,L
9004,L,L,L,L,M
9005,L,None,None,None,L
9008,M,None,None,None,L
9010,L,L,L,L,L
9018,L,None,L,None,None
25746,L,H,H,M,L
25750,L,L,None,None,L
25752,L,None,None,None,L
25753,L,None,None,None,L
25757,L,L,M,M,L
25769,L,None,None,L,L
25771,L,L,None,None,L
25773,L,L,None,L,None
25782,M,L,L,L,None
25788,L,L,None,None,L
25795,M,None,None,None,M
25797,L,None,None,None,L
25805,L,L,L,None,L
25825,M,None,None,None,M
25826,L,None,None,L,M
25827,L,L,None,None,M
25833,L,L,None,L,M
25834,L,None,None,None,M
25841,L,None,None,L,L
25850,L,None,None,None,L
25855,M,None,None,None,M
25856,L,None,None,None,L
25865,L,None,None,None,L
25870,L,None,L,None,L
25886,L,None,M,L,L
25887,H,H,H,H,H
25898,L,None,L,None,L
25905,L,None,None,None,L
25906,L,L,M,None,M
25923,L,None,None,None,L
25927,L,None,L,L,L
25937,L,None,None,L,L
25940,L,None,L,None,L
25946,M,L,None,None,H
25947,L,None,L,L,L
25952,L,None,L,None,M
25959,L,None,M,M,M
25962,L,None,None,None,L
25963,L,M,None,None,L
25996,L,L,None,None,L
25999,L,None,None,None,L
26002,L,L,L,L,L
26003,L,L,None,None,L
26038,L,L,L,L,L
26048,L,L,M,L,L
26052,L,None,None,None,L
26059,L,None,None,None,L
26073,M,L,H,M,M
26078,L,L,L,None,L
26082,L,None,None,None,L
26084,L,L,L,None,L
26085,L,None,None,L,L
26095,L,L,None,None,None
26116,L,L,None,None,None
26122,L,L,M,None,L
26124,L,L,M,None,None
26131,L,L,L,L,L
26133,L,L,None,L,L
26142,L,H,None,L,M
26147,L,None,None,None,L
26150,M,L,None,L,None
26151,L,L,None,None,L
26152,L,None,None,None,L
26158,L,None,L,L,L
26159,L,L,L,None,L
26169,L,L,L,L,None
26171,L,L,L,None,L
26172,L,L,None,None,L
26176,L,L,L,None,None
26183,L,L,L,L,L
26184,M,L,L,L,M
26195,L,None,None,L,L
26198,L,L,None,None,L
26225,L,M,M,L,L
26231,L,L,None,None,None
26236,L,None,None,None,None
26237,L,L,None,None,None
26242,L,None,None,None,L
26249,L,L,None,L,None
26258,L,L,None,None,L
26265,L,L,None,L,None
26283,L,L,None,None,None
26285,L,L,None,None,None
26303,L,L,L,L,L
26308,H,H,H,None,None
26313,L,M,None,None,L
26317,None,L,L,L,L
26322,None,None,None,L,L
26326,L,L,L,L,L
26340,L,L,L,L,L
26344,L,M,None,None,None
26347,L,None,L,M,L
26350,None,L,None,None,None
26357,L,H,M,H,None
26359,L,L,M,L,None
26365,None,L,L,L,L
26366,L,L,L,None,L
26375,L,None,None,None,L
26386,L,None,None,L,L
26391,L,L,None,None,None
26394,L,M,None,None,L
26399,L,L,None,None,M
26401,L,None,H,None,H
26409,None,L,L,L,L
26413,L,None,L,None,None
26422,L,L,L,None,L
26429,L,M,H,None,H
26444,L,None,L,None,None
26453,None,L,None,L,M
26464,L,L,None,None,L
26467,L,L,None,None,None
26471,L,None,None,None,L
26472,L,None,None,None,L
26492,L,None,L,None,L
26498,L,L,L,None,None
26504,L,None,L,None,L
26510,L,L,None,None,None
26523,None,L,L,L,L
26524,L,None,None,L,L
26527,L,L,M,L,None
26528,L,L,None,None,L
26539,L,None,M,None,L
26542,None,L,L,L,L
26547,L,L,L,None,None
26554,L,L,None,None,None
26555,L,L,None,None,L
26562,M,L,L,L,L
26564,M,None,L,None,L
26567,L,L,None,L,L
26578,M,L,None,None,L
26585,L,L,L,None,L
26587,L,None,None,None,L
26590,M,L,None,L,None
26593,None,L,L,L,L
26599,L,L,L,None,None
26603,L,L,None,None,L
26606,L,L,L,L,None
26612,L,M,L,L,None
26614,L,L,L,L,None
26622,L,L,M,None,L
26629,L,L,L,L,M
26630,L,L,L,None,L
26631,L,L,None,None,None
26645,L,L,H,H,None
26649,L,L,L,L,L
26662,L,L,None,None,None
26676,None,L,None,L,L
26680,L,L,L,L,None
26681,L,L,L,None,None
26686,L,L,None,L,L
26693,L,L,L,L,L
26694,L,L,L,None,L
26695,L,L,M,L,None
26696,L,L,L,None,L
26700,L,None,None,None,L
26701,M,M,M,None,L
26704,L,L,L,L,None
26712,L,None,None,None,L
26713,L,L,None,L,L
26717,None,None,M,L,L
26726,L,L,None,None,None
26729,L,L,None,None,L
26732,L,None,M,None,None
26736,L,L,None,None,L
26741,None,L,M,L,L
26743,L,L,None,None,None
26745,L,L,None,None,M
26750,L,L,None,None,L
26761,L,L,M,L,None
26764,None,L,None,L,L
26765,H,None,L,None,L
26776,L,L,L,None,L
26777,H,L,L,M,L
26778,L,None,L,L,L
26782,L,L,L,L,L
26791,L,None,None,M,None
26792,L,None,L,L,L
26796,L,L,None,None,M
26797,L,L,None,None,L
26810,L,M,L,L,None
26812,L,L,L,L,L
26819,L,L,None,None,None
26828,None,None,M,L,L
26838,L,None,None,None,L
26840,L,L,L,L,L
26849,L,L,L,L,None
26854,None,L,M,H,L
26861,L,L,None,None,None
26865,L,L,L,L,None
26870,L,None,L,L,L
26871,L,L,L,L,L
26875,L,None,None,None,L
26887,L,L,L,L,None
26900,L,None,None,None,None
26901,None,L,L,None,L
26903,L,L,None,None,None
26913,L,None,L,None,L
26928,H,L,None,None,L
26940,L,M,L,H,M
26947,None,None,L,L,None
26958,L,L,None,None,None
26965,L,L,L,L,None
26974,L,L,None,None,None
26985,L,None,None,H,None
26999,L,L,L,L,L
27002,L,L,L,L,L
27003,L,None,L,L,None
27006,L,None,L,None,None
27008,L,None,M,L,L
27020,L,L,None,None,None
27022,L,None,None,L,None
27032,None,L,L,L,None
27036,L,L,None,None,None
27074,None,L,L,L,None
27075,L,None,L,L,L
27105,None,L,L,L,L
27124,None,None,L,L,None
27134,L,L,None,L,None
27140,L,L,M,M,M
27155,None,M,None,None,L
27156,L,L,None,None,None
27176,L,L,None,None,L
27178,L,L,L,M,None
27186,L,L,L,None,None
27193,L,L,L,L,L
27246,L,L,None,None,M
27251,L,L,L,L,L
27255,M,L,None,None,None
27266,None,L,None,L,L
27306,L,M,None,None,None
27311,L,L,None,None,L
27317,L,None,L,L,L
27328,L,L,None,None,None
27329,L,None,None,None,L
27368,L,L,None,None,L
27369,L,L,None,None,None
27370,M,L,L,L,None
27373,L,L,L,L,L
27397,L,L,L,L,None
27408,L,L,L,L,None
27416,L,None,L,None,None
27420,L,None,L,L,L
27426,L,L,L,L,L
27434,L,None,M,L,L
27441,L,L,L,L,L
27450,L,L,L,None,L
27473,None,L,L,None,L
27478,None,None,L,L,L
27480,L,H,M,None,H
27482,L,L,L,None,L
27491,L,L,L,L,L
27513,L,L,L,None,L
27523,L,L,L,L,None
27537,None,L,L,L,L
27539,L,H,None,H,M
27549,L,H,None,L,H
27555,M,L,L,M,L
27563,L,L,None,None,None
27584,L,L,None,None,L
27592,L,None,None,None,L
27595,H,M,L,L,L
27604,L,M,L,None,L
27611,L,None,None,None,L
27618,None,None,L,L,L
27619,L,L,L,L,None
27627,L,L,L,None,None
27644,L,L,M,M,L
27660,L,None,L,L,None
27664,L,L,L,L,L
27667,L,M,None,None,L
27674,None,None,L,L,L
27683,L,None,L,None,None
27685,None,L,L,L,L
27689,L,L,L,L,L
27692,None,H,H,H,L
27695,L,M,None,None,L
27704,L,L,L,L,L
27705,None,None,L,None,None
27706,L,L,None,None,L
27708,None,M,L,None,L
27716,None,L,L,L,None
27721,L,None,L,None,L
27722,L,L,L,None,L
27728,L,L,None,None,None
27731,L,L,L,None,L
27741,L,L,None,None,L
27744,None,L,M,M,M
27746,L,L,None,None,None
27751,L,L,L,L,None
27768,None,None,None,None,None
27769,L,None,None,L,L
27772,L,L,L,L,L
27773,L,None,None,None,L
27776,H,M,H,L,H
27778,L,None,None,None,None
27784,L,L,None,None,L
27788,L,None,L,None,L
27790,L,L,L,None,L
27793,None,None,L,L,L
27801,L,L,None,None,None
27802,L,None,L,L,L
27803,L,None,None,None,L
27808,L,L,None,L,L
27815,L,None,None,None,L
27816,L,L,L,None,None
27820,L,M,None,None,L
27821,L,L,None,None,L
27822,None,L,L,L,L
27826,L,L,L,M,None
27829,L,L,None,None,None
27830,L,L,L,L,M
27831,None,None,None,None,None
27834,L,None,None,None,L
27837,L,None,L,None,L
27838,L,L,L,L,L
27839,None,L,L,L,L
27846,L,None,None,None,L
27850,L,L,None,None,None
27865,L,L,None,None,None
27866,M,L,None,None,L
27869,L,M,None,L,L
27873,L,L,L,None,None
27878,L,L,L,L,L
27879,L,None,None,None,L
27882,L,None,None,L,L
27899,L,L,L,L,L
27904,None,L,None,None,L
27905,None,L,None,L,L
27912,L,None,L,L,L
30707,L,None,None,None,L
30745,L,None,L,L,L
30749,L,L,None,None,L
30793,L,None,L,None,L
30803,None,L,L,L,L
30810,L,None,None,None,L
30812,L,None,None,None,L
30816,L,L,L,L,None
30818,L,L,L,L,None
30820,None,L,L,L,L
30822,L,None,L,None,L
30825,L,L,None,None,L
30846,L,None,None,None,L
30848,L,None,L,None,L
30850,L,L,L,L,L
30883,L,L,L,L,L
30890,H,None,None,None,H
30892,L,L,L,L,None
30894,L,L,L,L,L
30898,L,None,L,L,L
30994,None,None,None,None,L
31000,H,None,None,M,L
31030,L,None,None,L,L
31038,L,None,L,None,M
31049,M,L,L,L,L
31083,L,None,L,None,M
31086,M,H,None,None,None
31101,M,L,L,None,L
31114,L,L,None,L,L
31116,L,None,None,None,L
31123,L,L,L,L,None
31150,L,L,L,L,None
31162,L,None,None,None,L
31184,L,L,L,L,L
31193,L,None,None,None,L
31221,L,L,None,L,L
31223,None,L,L,L,L
31225,L,L,L,None,L
31260,L,None,L,None,L
31297,H,H,M,L,None
31309,L,M,L,L,L
31364,L,L,None,None,L
31367,L,L,L,None,L
31410,L,None,None,None,L
31420,None,L,None,L,L
31422,None,L,L,L,L
31424,None,None,L,L,L
31427,L,L,L,L,None
31431,L,None,L,None,None
31433,L,None,L,None,L
31435,L,L,None,None,L
31437,L,None,None,None,L
31445,None,None,L,L,L
31522,L,L,L,None,None
31545,L,None,None,None,L
31553,None,L,L,L,L
31590,M,None,L,L,L
31610,L,None,None,None,H
31617,L,L,L,L,None
31658,L,L,None,None,None
31660,L,L,L,None,None
31664,L,None,L,L,L
31685,L,None,None,None,L
31692,H,H,H,H,H
31694,L,L,None,None,L
31696,L,None,L,L,None
31698,L,L,L,L,L
31700,L,L,L,L,None
31702,L,L,None,None,L
31737,L,L,None,None,None
31804,L,L,None,None,None
31851,L,L,None,None,L
31867,L,None,L,L,L
31878,L,L,L,L,None
31903,L,None,L,L,L
31909,L,L,L,None,L
31921,L,None,L,None,L
31923,L,L,L,None,L
31925,H,L,H,L,None
31952,L,L,L,None,None
31973,L,L,M,L,L
32009,L,L,L,L,None
32011,L,L,L,None,None
32017,None,L,L,L,L
32019,None,None,L,L,None
32022,H,L,L,None,None
32029,None,None,L,L,None
32031,L,L,L,L,None
32058,L,None,None,None,L
32060,H,L,L,None,M
32116,L,L,None,None,None
32139,L,L,L,M,L
32160,M,None,None,L,M
32179,L,None,None,None,L
32213,L,L,L,None,None
32234,L,L,L,L,L
32243,M,M,H,H,M
32289,L,None,L,None,L
32291,L,L,L,L,None
32296,L,L,L,L,None
32298,L,L,L,L,L
32300,L,L,M,None,None
32302,M,L,L,L,L
32314,None,L,M,L,L
32371,L,None,None,None,H
32387,L,L,None,L,None
32392,M,None,L,L,L
32440,None,H,H,M,L
32442,L,None,None,None,L
32456,L,L,None,None,None
32460,L,L,L,L,L
32469,M,L,None,None,M
32511,M,L,L,L,None
32515,L,L,H,None,H
32554,L,L,None,None,None
32582,L,L,None,None,None
32584,L,L,L,L,None
32587,L,None,None,None,L
32589,None,L,L,L,L
32596,L,L,L,L,L
32598,L,L,L,L,L
32600,None,L,M,L,L
32620,None,L,L,L,L
32632,L,None,None,None,L
32649,M,L,None,None,None
32657,L,L,L,L,None
32659,None,L,L,L,M
32666,None,H,L,H,L
32728,L,M,None,L,None
32743,L,M,None,L,None
32770,L,L,None,None,L
32799,L,L,None,None,None
32862,L,L,L,L,None
32875,L,H,None,None,M
32892,L,L,None,None,None
32898,L,None,L,None,L
32906,M,M,L,None,L
32914,None,None,L,L,L
32917,L,L,L,L,L
33004,L,L,None,None,L
33085,None,None,L,None,L
33090,L,None,None,L,None
33124,L,L,None,None,None
33126,L,L,L,L,L
33132,None,L,L,L,L
33138,L,L,None,None,L
33145,L,L,L,L,L
33148,None,L,L,L,L
33154,L,L,None,None,L
33158,L,L,L,L,L
33162,L,L,L,L,None
33164,L,L,L,None,None
33166,L,None,None,None,L
33171,L,L,L,L,None
33188,L,L,None,None,L
33201,None,L,L,L,None
33237,M,L,M,M,L
33294,L,L,None,None,None
33310,H,L,H,H,H
33312,L,L,L,L,L
33421,L,M,L,L,None
33435,L,L,L,None,M
33437,L,L,L,L,L
33493,L,None,None,None,L
33495,L,L,L,L,None
33499,L,L,L,L,None
33558,L,M,L,M,L
33564,L,L,None,None,None
33615,L,L,None,None,L
33629,None,M,L,H,M
33639,L,L,L,L,L
33644,None,L,L,L,M
33646,L,L,L,L,None
33649,L,None,None,None,L
33660,L,None,L,None,L
33669,L,L,L,L,None
33672,L,L,L,L,None
33677,L,None,L,None,M
33679,L,L,L,L,None
33681,L,None,L,None,L
33683,None,L,M,None,L
33725,None,L,None,L,L
33779,L,None,L,None,L
33781,L,None,None,L,L
33794,L,None,None,None,L
33801,L,M,L,M,M
33815,None,L,None,L,L
33826,L,M,None,M,L
33830,None,L,None,None,L
33834,L,None,None,None,L
33836,L,L,L,L,L
33838,L,L,H,M,L
33880,L,L,None,L,L
33893,L,None,None,None,L
33896,L,L,L,None,None
33903,L,None,None,L,L
33966,L,L,L,L,None
34018,L,L,L,L,None
34048,L,None,None,None,L
34072,L,None,None,None,L
34129,L,L,L,M,L
34143,L,L,L,L,L
34148,None,None,None,None,L
34150,L,L,L,L,None
34153,L,L,L,L,L
34162,L,None,None,None,L
34164,L,L,None,None,L
34271,L,None,None,L,L
34292,L,L,None,L,L
34312,None,H,None,H,H
34319,L,None,L,L,L
34321,L,None,None,L,L
34323,L,L,None,None,None
34326,None,None,L,L,L
34330,None,M,L,L,L
34332,L,L,L,L,None
34334,None,L,L,L,L
34336,L,L,None,None,L
34338,L,L,None,None,None
34359,L,None,None,None,L
34397,None,L,L,L,L
34405,L,None,None,None,L
34437,L,None,None,None,L
34450,L,L,L,M,None
34482,L,None,L,None,L
34520,None,L,L,L,L
34523,L,L,L,L,L
34528,L,None,None,None,L
34530,L,L,L,L,L
34532,L,L,None,None,L
34534,L,L,None,None,L
34536,L,L,L,L,L
34540,L,None,None,None,L
34542,L,L,None,None,None
34800,None,M,H,L,H
34811,None,None,None,L,M
35015,L,L,None,None,L
35347,L,L,L,None,None
35807,L,L,L,L,L
35836,None,L,None,None,L
35957,L,L,None,None,L
36276,L,L,None,None,L
36289,L,L,M,L,L
36363,L,L,L,None,None
36397,L,L,L,None,L
36401,None,L,None,None,L
36477,L,None,None,None,L
36509,None,L,L,L,L
36517,L,None,None,None,L
36519,None,L,None,None,L
36525,L,L,None,L,None
36527,L,None,L,L,L
36529,L,L,L,L,None
36533,None,None,L,L,L
36535,L,None,L,None,L
36537,L,L,None,None,L
36708,None,L,L,None,L
36850,L,L,L,M,None
36931,L,L,M,L,None
37211,L,L,L,L,L
37240,L,None,None,None,L
37380,L,L,L,None,None
37382,L,L,None,None,L
37384,L,L,L,None,L
37386,None,L,None,None,L
37475,L,L,L,None,L
37477,L,L,None,None,None
37495,None,L,L,L,None
37545,L,None,L,L,L
37720,None,None,L,L,L
37727,L,None,L,None,L
37729,L,None,None,None,L
37731,None,None,None,None,L
37733,L,None,None,None,L
37736,L,L,None,L,None
37739,L,L,L,None,L
37741,L,L,None,None,L
37830,None,L,None,None,L
37844,L,None,None,M,None
37853,L,L,L,L,L
37857,L,L,None,None,None
38038,L,L,None,None,L
38061,L,None,None,None,L
38095,L,L,None,None,None
38159,L,None,None,None,L
38164,L,None,None,None,L
38198,L,H,None,None,L
38294,L,M,None,None,L
38304,L,L,L,None,L
38388,None,L,None,None,None
38583,None,None,L,L,L
38798,L,None,None,L,L
38886,L,None,None,None,L
38992,L,None,L,None,L
39183,L,None,None,None,L
39231,L,L,L,None,L
39234,L,L,L,None,L
39292,L,L,None,None,L
39307,L,L,L,None,L
39381,L,None,L,None,L
39400,None,None,L,L,L
39414,L,None,None,None,L
39427,None,None,L,L,None
39435,L,L,L,L,L
39444,L,None,None,L,None
39446,L,None,None,None,L
39449,L,L,L,L,None
39516,L,None,None,None,L
39715,L,L,L,L,L
39801,None,H,H,M,L
39869,L,L,L,L,L
40148,L,L,None,None,None
40278,L,None,None,None,L
40339,L,L,L,L,L
40412,L,None,L,None,L
40414,L,L,L,None,L
40478,None,None,L,L,L
40491,L,L,None,None,None
40578,L,L,M,L,None
40581,L,None,L,None,None
40583,L,None,L,None,L
40597,None,None,H,H,None
40614,None,L,None,None,L
40617,L,L,None,None,L
40629,L,L,None,None,L
40697,L,L,M,None,None
40723,L,L,None,None,None
40732,None,None,None,None,L
40815,L,L,None,None,L
40819,L,None,None,None,L
40826,L,L,L,None,L
40851,L,L,None,None,L
40870,L,None,L,L,L
40946,L,L,L,None,L
40955,L,L,None,None,None
40959,L,L,L,L,None
40962,L,None,L,L,L
40966,L,L,None,None,L
41014,L,L,L,L,L
41285,L,None,None,None,L
41527,L,None,None,None,L
41566,L,L,None,None,L
41569,L,L,L,L,None
41571,L,None,None,None,L
41573,L,L,None,None,L
41617,L,L,L,None,None
41627,L,L,L,L,L
41712,None,L,L,None,None
41716,L,L,L,L,L
41724,L,M,None,None,L
41769,L,L,L,L,L
41828,L,L,L,L,L
41863,L,L,None,None,L
41997,L,None,None,None,L
42002,L,L,None,None,L
42004,L,None,None,None,L
42007,L,None,None,None,L
42009,None,L,L,L,None
42011,L,L,L,L,None
42013,L,None,None,None,None
42015,L,L,L,L,L
42018,L,L,L,M,L
42176,M,L,L,L,H
42191,L,L,L,L,None
42285,None,None,L,M,L
42418,L,L,None,None,L
